user_id,session_id,behavior_label,behavior_id,click_count,view_count,purchase_count,time_on_page,cart_add_count,search_count,session_duration,avg_price_viewed,category_diversity,return_rate
user_243,10,window_shopper,4,7.0,20.0,0.0,2.5151,0.0,1.0,10.8742,176.4527,0.7332,0.0133
user_244,1,window_shopper,4,9.0,23.0,0.0,3.5848,1.0,1.0,11.4524,121.6694,0.7073,0.0347
user_244,2,window_shopper,4,7.0,14.0,0.0,2.5573,1.0,1.0,5.5979,322.9806,0.6671,0.0488
user_244,3,window_shopper,4,6.0,15.0,0.0,1.2942,1.0,2.0,10.354,218.8564,0.7753,0.0439
user_244,4,window_shopper,4,9.0,27.0,0.0,3.8199,0.0,1.0,8.5376,566.7057,0.8658,0.0286
user_244,5,window_shopper,4,8.0,10.0,0.0,3.9913,1.0,4.0,6.6759,379.9184,0.6079,0.0444
user_244,6,window_shopper,4,4.0,12.0,0.0,3.4398,1.0,2.0,9.7856,533.8705,0.5957,0.0007
user_244,7,window_shopper,4,5.0,10.0,0.0,1.3821,1.0,4.0,4.4332,475.4866,0.7554,0.0102
user_244,8,window_shopper,4,7.0,25.0,0.0,1.8439,0.0,2.0,7.3993,465.7743,0.5907,0.0174
user_244,9,window_shopper,4,9.0,10.0,0.0,3.9242,0.0,3.0,6.8924,414.0273,0.4614,0.0257
user_244,10,window_shopper,4,9.0,20.0,0.0,1.7058,1.0,1.0,6.9147,426.2291,0.5024,0.0235
user_245,1,researcher,1,30.0,39.0,1.0,11.247,5.0,13.0,35.121,172.0623,0.8236,0.0603
user_245,2,researcher,1,48.0,36.0,1.0,7.9855,2.0,17.0,29.1923,624.6615,0.7838,0.08
user_245,3,researcher,1,32.0,27.0,2.0,9.555,5.0,11.0,55.1682,109.1071,0.9251,0.0591
user_245,4,researcher,1,38.0,28.0,2.0,10.003,2.0,8.0,35.6787,284.5238,0.9296,0.0683
user_245,5,researcher,1,46.0,34.0,1.0,5.0072,3.0,13.0,26.581,263.5063,0.6186,0.023
user_245,6,researcher,1,43.0,19.0,1.0,11.7054,4.0,19.0,35.2492,793.4988,0.6114,0.0605
user_245,7,researcher,1,46.0,17.0,2.0,7.2309,2.0,10.0,24.1358,402.0557,0.6035,0.0613
user_245,8,researcher,1,47.0,16.0,1.0,11.5329,4.0,18.0,45.2414,767.266,0.7434,0.0772
user_245,9,researcher,1,41.0,35.0,1.0,13.5673,4.0,18.0,33.4378,492.4861,0.5428,0.036
user_245,10,researcher,1,37.0,18.0,2.0,13.7656,4.0,8.0,28.2988,734.0951,0.8773,0.0577
user_246,1,researcher,1,42.0,25.0,2.0,9.2088,4.0,9.0,24.292,244.234,0.5664,0.0838
user_246,2,researcher,1,27.0,22.0,2.0,8.6646,5.0,11.0,35.6026,704.5039,0.9182,0.0443
user_246,3,researcher,1,42.0,33.0,2.0,13.2538,2.0,19.0,42.2752,294.6341,0.6794,0.0336
user_246,4,researcher,1,21.0,21.0,2.0,8.392,5.0,9.0,45.7963,696.0391,0.7741,0.0883
user_246,5,researcher,1,47.0,29.0,1.0,11.3834,4.0,17.0,58.1638,642.6126,0.8616,0.0625
user_246,6,researcher,1,35.0,20.0,2.0,5.6675,2.0,11.0,43.859,292.4854,0.5358,0.0544
user_246,7,researcher,1,28.0,26.0,2.0,11.454,2.0,14.0,34.9011,283.6855,0.8419,0.0819
user_246,8,researcher,1,29.0,25.0,1.0,5.1139,5.0,10.0,57.7044,672.5893,0.7645,0.0402
user_246,9,researcher,1,38.0,18.0,1.0,11.2494,4.0,19.0,58.0706,653.5411,0.6683,0.065
user_246,10,researcher,1,24.0,32.0,1.0,7.508,2.0,16.0,54.0859,491.4301,0.7395,0.0522
user_247,1,brand_loyal,5,9.0,11.0,3.0,2.2856,4.0,2.0,9.2523,642.5491,0.1606,0.067
user_247,2,brand_loyal,5,14.0,9.0,2.0,2.0596,3.0,3.0,10.9065,626.9396,0.1019,0.0607
user_247,3,brand_loyal,5,12.0,10.0,4.0,4.813,3.0,3.0,8.9023,668.6807,0.1216,0.0297
user_247,4,brand_loyal,5,15.0,6.0,2.0,3.3533,3.0,3.0,10.1281,668.2834,0.1134,0.0589
user_247,5,brand_loyal,5,10.0,7.0,4.0,4.3623,4.0,2.0,11.5633,625.5798,0.0619,0.0201
user_247,6,brand_loyal,5,11.0,11.0,4.0,4.7154,4.0,3.0,5.6002,677.5662,0.2219,0.0563
user_247,7,brand_loyal,5,10.0,10.0,4.0,4.9153,3.0,3.0,8.308,609.7369,0.1469,0.071
user_247,8,brand_loyal,5,14.0,6.0,3.0,5.2247,3.0,1.0,9.8099,673.7462,0.147,0.0417
user_247,9,brand_loyal,5,19.0,8.0,2.0,3.1314,4.0,1.0,5.1449,687.1855,0.2408,0.0545
user_247,10,brand_loyal,5,10.0,11.0,4.0,3.7762,2.0,1.0,9.9217,646.2577,0.0796,0.0711
user_248,1,loyal_customer,2,13.0,18.0,3.0,7.6906,2.0,4.0,29.476,159.7812,0.4839,0.0499
user_248,2,loyal_customer,2,14.0,16.0,4.0,7.3068,3.0,6.0,15.6408,286.9344,0.225,0.0466
user_248,3,loyal_customer,2,16.0,16.0,4.0,4.5138,4.0,7.0,27.2961,247.6058,0.3144,0.0205
user_248,4,loyal_customer,2,14.0,16.0,3.0,7.3691,3.0,5.0,27.7829,204.7961,0.4036,0.0333
user_248,5,loyal_customer,2,19.0,8.0,4.0,7.4995,3.0,7.0,20.7651,352.8222,0.2649,0.0421
user_248,6,loyal_customer,2,19.0,12.0,2.0,6.0957,5.0,4.0,11.2775,239.1045,0.3803,0.0322
user_248,7,loyal_customer,2,15.0,14.0,4.0,7.7695,4.0,6.0,28.7964,248.9778,0.4155,0.0345
user_248,8,loyal_customer,2,15.0,18.0,4.0,6.2778,5.0,5.0,11.9932,398.793,0.3201,0.0355
user_248,9,loyal_customer,2,17.0,9.0,3.0,7.8591,3.0,3.0,18.1054,376.394,0.2479,0.0111
user_248,10,loyal_customer,2,18.0,19.0,4.0,5.11,3.0,3.0,19.1379,252.725,0.3665,0.0197
user_249,1,brand_loyal,5,8.0,10.0,2.0,2.7842,3.0,3.0,14.3114,753.9923,0.1687,0.0539
user_249,2,brand_loyal,5,14.0,10.0,4.0,4.7671,3.0,3.0,10.3987,821.6582,0.1607,0.0769
user_249,3,brand_loyal,5,14.0,6.0,4.0,5.0313,2.0,1.0,8.8548,807.4593,0.1294,0.073
user_249,4,brand_loyal,5,18.0,11.0,3.0,3.3034,3.0,2.0,6.6551,819.2059,0.078,0.0572
user_249,5,brand_loyal,5,16.0,6.0,4.0,2.2959,2.0,3.0,12.5663,802.8625,0.1155,0.0323
user_249,6,brand_loyal,5,12.0,7.0,4.0,4.2596,4.0,1.0,6.0759,847.3603,0.2184,0.0454
user_249,7,brand_loyal,5,16.0,11.0,2.0,3.3052,4.0,3.0,10.1312,812.587,0.1586,0.0484
user_249,8,brand_loyal,5,18.0,11.0,2.0,3.7374,4.0,3.0,13.8799,812.0855,0.1945,0.0558
user_249,9,brand_loyal,5,8.0,7.0,2.0,2.1075,2.0,1.0,8.9515,759.3142,0.0694,0.0676
user_249,10,brand_loyal,5,11.0,6.0,3.0,3.0911,4.0,1.0,7.6944,758.1634,0.1353,0.0341
user_250,1,deal_hunter,6,31.0,34.0,7.0,5.8733,13.0,22.0,40.5758,64.0404,0.8965,0.0872
user_250,2,deal_hunter,6,48.0,16.0,5.0,5.7776,17.0,23.0,40.2296,94.8811,0.7633,0.138
user_250,3,deal_hunter,6,35.0,32.0,1.0,11.0511,16.0,16.0,23.1949,146.0522,0.9938,0.1524
user_250,4,deal_hunter,6,46.0,16.0,1.0,8.7343,11.0,20.0,33.568,45.2018,0.8859,0.1917
user_250,5,deal_hunter,6,50.0,20.0,4.0,10.4102,13.0,20.0,37.153,115.8525,0.816,0.2242
user_250,6,deal_hunter,6,26.0,28.0,1.0,5.708,17.0,19.0,33.6951,59.8671,0.8973,0.1814
user_250,7,deal_hunter,6,42.0,19.0,4.0,10.69,18.0,14.0,28.5456,140.7608,0.755,0.1095
user_250,8,deal_hunter,6,26.0,25.0,1.0,7.9582,19.0,16.0,30.1935,128.47,0.8769,0.146
user_250,9,deal_hunter,6,49.0,26.0,0.0,11.1131,16.0,15.0,47.8294,62.2653,0.8543,0.1163
user_250,10,deal_hunter,6,36.0,25.0,8.0,6.3279,15.0,24.0,31.1045,122.3111,0.9599,0.2069
user_251,1,researcher,1,21.0,15.0,2.0,10.4762,2.0,9.0,30.378,159.2541,0.5537,0.038
user_251,2,researcher,1,30.0,15.0,2.0,9.9236,2.0,14.0,27.8298,678.7197,0.8738,0.0434
user_251,3,researcher,1,20.0,16.0,1.0,10.9092,3.0,16.0,26.6732,132.6794,0.8508,0.0402
user_251,4,researcher,1,49.0,34.0,1.0,6.0527,3.0,17.0,40.0232,698.9122,0.7388,0.0404
user_251,5,researcher,1,44.0,15.0,1.0,10.079,3.0,17.0,52.8614,119.9996,0.7839,0.048
user_251,6,researcher,1,42.0,26.0,1.0,14.1987,5.0,16.0,52.8257,126.3882,0.6652,0.0634
user_251,7,researcher,1,33.0,15.0,2.0,7.9804,5.0,11.0,43.2319,600.0713,0.9125,0.0764
user_251,8,researcher,1,35.0,33.0,1.0,12.201,2.0,16.0,48.2264,442.4609,0.6723,0.0378
user_251,9,researcher,1,48.0,15.0,1.0,9.4435,2.0,14.0,21.9136,695.1204,0.9489,0.091
user_251,10,researcher,1,41.0,22.0,1.0,7.3131,3.0,12.0,32.183,223.2278,0.8539,0.045
user_252,1,loyal_customer,2,11.0,10.0,3.0,5.1015,3.0,5.0,27.459,365.9058,0.3115,0.0184
user_252,2,loyal_customer,2,12.0,14.0,2.0,7.5221,5.0,4.0,19.6148,150.7407,0.2728,0.023
user_252,3,loyal_customer,2,16.0,9.0,3.0,4.6975,4.0,5.0,11.1627,382.2791,0.2668,0.05
user_252,4,loyal_customer,2,13.0,19.0,1.0,3.9358,2.0,5.0,28.9166,381.4352,0.2488,0.0263
user_252,5,loyal_customer,2,11.0,11.0,2.0,4.5753,4.0,7.0,19.7074,238.4765,0.4674,0.0166
user_252,6,loyal_customer,2,11.0,9.0,2.0,3.4628,5.0,4.0,12.8099,247.3467,0.3235,0.0164
user_252,7,loyal_customer,2,13.0,17.0,2.0,7.6876,5.0,6.0,19.1585,292.3338,0.4078,0.0337
user_252,8,loyal_customer,2,13.0,17.0,2.0,6.4494,5.0,6.0,12.6145,292.841,0.2761,0.0421
user_252,9,loyal_customer,2,12.0,18.0,1.0,3.8747,2.0,3.0,26.7139,338.7702,0.4259,0.0307
user_252,10,loyal_customer,2,16.0,13.0,3.0,5.6652,5.0,3.0,21.8249,228.6964,0.2157,0.0479
user_253,1,deal_hunter,6,40.0,26.0,1.0,9.4234,11.0,27.0,30.8508,126.3221,0.772,0.1976
user_253,2,deal_hunter,6,50.0,21.0,1.0,4.5323,17.0,20.0,25.0908,76.7526,0.8242,0.2336
user_253,3,deal_hunter,6,32.0,26.0,7.0,11.0518,12.0,13.0,23.4884,138.1051,0.7142,0.2084
user_253,4,deal_hunter,6,40.0,34.0,9.0,10.102,14.0,25.0,44.4463,48.3106,0.8864,0.1221
user_253,5,deal_hunter,6,39.0,27.0,1.0,4.7084,17.0,21.0,27.0518,76.6349,0.888,0.1024
user_253,6,deal_hunter,6,28.0,24.0,0.0,8.2665,12.0,17.0,28.2634,103.3573,0.7992,0.189
user_253,7,deal_hunter,6,32.0,18.0,0.0,9.0728,19.0,25.0,41.7973,117.3679,0.7899,0.1263
user_253,8,deal_hunter,6,34.0,31.0,1.0,9.2814,16.0,22.0,42.5147,59.1086,0.719,0.1697
user_253,9,deal_hunter,6,44.0,19.0,0.0,11.5662,17.0,22.0,29.0692,114.8279,0.7695,0.1735
user_253,10,deal_hunter,6,29.0,25.0,7.0,8.6734,14.0,25.0,49.677,51.1824,0.9503,0.145
user_254,1,researcher,1,38.0,37.0,1.0,9.9045,3.0,8.0,38.205,489.1384,0.6818,0.0568
user_254,2,researcher,1,34.0,29.0,2.0,9.3658,2.0,15.0,38.0021,336.4719,0.6746,0.0394
user_254,3,researcher,1,29.0,17.0,1.0,8.6505,5.0,14.0,44.9269,152.0999,0.7267,0.0346
user_254,4,researcher,1,20.0,31.0,2.0,12.383,4.0,11.0,37.3107,438.9291,0.7916,0.0215
user_254,5,researcher,1,43.0,25.0,1.0,7.83,3.0,16.0,59.7838,437.3903,0.8402,0.0562
user_254,6,researcher,1,31.0,24.0,1.0,8.2011,2.0,9.0,46.1692,292.8009,0.9355,0.0457
user_254,7,researcher,1,33.0,26.0,1.0,11.134,5.0,14.0,21.1277,271.3216,0.8967,0.0533
user_254,8,researcher,1,49.0,19.0,1.0,6.051,4.0,12.0,40.6847,735.6586,0.862,0.0253
user_254,9,researcher,1,29.0,37.0,1.0,12.7288,5.0,19.0,51.3712,508.7486,0.5371,0.0813
user_254,10,researcher,1,41.0,31.0,1.0,8.2451,4.0,9.0,31.3067,422.6081,0.8021,0.033
user_255,1,brand_loyal,5,13.0,5.0,4.0,5.644,2.0,3.0,14.8419,724.5953,0.1913,0.0723
user_255,2,brand_loyal,5,17.0,7.0,4.0,4.8622,3.0,1.0,8.7942,672.182,0.1088,0.0289
user_255,3,brand_loyal,5,12.0,5.0,4.0,5.6854,2.0,2.0,7.3959,681.1451,0.2002,0.0468
user_255,4,brand_loyal,5,19.0,6.0,4.0,4.4415,3.0,3.0,6.8048,699.3636,0.2075,0.0468
user_255,5,brand_loyal,5,8.0,11.0,4.0,3.5377,3.0,2.0,12.3918,647.5092,0.211,0.0708
user_255,6,brand_loyal,5,19.0,6.0,4.0,2.6873,4.0,2.0,7.9692,639.4879,0.2289,0.0606
user_255,7,brand_loyal,5,8.0,6.0,2.0,5.0609,2.0,3.0,13.4788,727.2819,0.2414,0.0714
user_255,8,brand_loyal,5,13.0,8.0,4.0,4.0694,2.0,2.0,7.8017,690.8326,0.0576,0.0663
user_255,9,brand_loyal,5,14.0,10.0,4.0,2.7791,4.0,3.0,5.4328,655.1094,0.0635,0.0276
user_255,10,brand_loyal,5,9.0,9.0,3.0,5.7217,4.0,3.0,11.3042,699.4159,0.1283,0.0422
user_256,1,researcher,1,46.0,36.0,2.0,5.0534,2.0,18.0,55.1133,726.5744,0.7967,0.0476
user_256,2,researcher,1,30.0,19.0,1.0,12.6999,2.0,15.0,40.7691,795.2582,0.5052,0.044
user_256,3,researcher,1,27.0,25.0,1.0,6.166,2.0,10.0,21.0179,549.9222,0.9017,0.0908
user_256,4,researcher,1,38.0,19.0,1.0,9.0985,5.0,11.0,39.0852,413.3367,0.8488,0.0621
user_256,5,researcher,1,36.0,19.0,1.0,12.2776,4.0,12.0,44.3414,591.9537,0.7037,0.0395
user_256,6,researcher,1,39.0,27.0,2.0,10.0358,4.0,14.0,57.4537,665.1597,0.786,0.0443
user_256,7,researcher,1,41.0,33.0,1.0,10.2313,3.0,18.0,43.1315,281.4681,0.909,0.0217
user_256,8,researcher,1,47.0,29.0,2.0,9.9702,3.0,13.0,44.4925,601.3217,0.6875,0.0806
user_256,9,researcher,1,36.0,30.0,2.0,8.1249,5.0,19.0,39.4723,785.0049,0.9344,0.0533
user_256,10,researcher,1,36.0,31.0,1.0,7.6878,3.0,11.0,44.2744,442.1456,0.6836,0.0369
user_257,1,loyal_customer,2,16.0,16.0,2.0,7.0779,5.0,7.0,17.761,196.401,0.4377,0.0266
user_257,2,loyal_customer,2,20.0,17.0,3.0,7.5795,5.0,5.0,14.7922,364.8819,0.4774,0.0431
user_257,3,loyal_customer,2,16.0,19.0,2.0,3.7819,5.0,7.0,10.3946,179.3883,0.4533,0.0438
user_257,4,loyal_customer,2,19.0,12.0,3.0,7.7701,5.0,4.0,10.9093,189.4567,0.2412,0.0336
user_257,5,loyal_customer,2,16.0,12.0,4.0,5.1108,5.0,3.0,18.8763,211.5248,0.4038,0.0449
user_257,6,loyal_customer,2,14.0,11.0,4.0,3.7907,5.0,4.0,18.9508,379.2554,0.3404,0.021
user_257,7,loyal_customer,2,18.0,14.0,4.0,5.6608,5.0,7.0,18.582,391.9501,0.4172,0.0265
user_257,8,loyal_customer,2,17.0,11.0,4.0,3.5022,2.0,4.0,10.7557,394.4081,0.2014,0.0449
user_257,9,loyal_customer,2,20.0,9.0,3.0,3.3534,5.0,6.0,11.6007,210.5825,0.4321,0.0311
user_257,10,loyal_customer,2,14.0,16.0,4.0,7.5219,5.0,7.0,25.8315,178.8228,0.4783,0.0428
user_258,1,brand_loyal,5,19.0,7.0,2.0,5.4099,4.0,1.0,14.9057,754.404,0.1427,0.0639
user_258,2,brand_loyal,5,17.0,7.0,4.0,5.9715,4.0,2.0,8.7356,754.8382,0.0681,0.0519
user_258,3,brand_loyal,5,16.0,9.0,4.0,3.1036,4.0,3.0,14.989,791.0864,0.2428,0.021
user_258,4,brand_loyal,5,13.0,9.0,4.0,4.7413,4.0,2.0,5.4418,754.1661,0.2345,0.034
user_258,5,brand_loyal,5,18.0,9.0,2.0,3.4016,3.0,3.0,6.5984,755.393,0.1246,0.0737
user_258,6,brand_loyal,5,15.0,10.0,3.0,4.9794,2.0,3.0,6.9654,760.2739,0.2486,0.0542
user_258,7,brand_loyal,5,8.0,9.0,2.0,2.149,2.0,3.0,7.3274,804.7436,0.1438,0.0475
user_258,8,brand_loyal,5,14.0,9.0,4.0,3.0303,4.0,2.0,8.0539,800.149,0.2066,0.069
user_258,9,brand_loyal,5,18.0,5.0,4.0,3.3956,4.0,1.0,5.9639,819.1011,0.2446,0.0309
user_258,10,brand_loyal,5,17.0,10.0,3.0,3.3401,3.0,2.0,14.1994,762.463,0.1435,0.0774
user_259,1,deal_hunter,6,38.0,29.0,5.0,9.3033,14.0,20.0,35.1941,134.6985,0.953,0.2288
user_259,2,deal_hunter,6,32.0,28.0,1.0,5.9399,17.0,22.0,24.6093,60.0451,0.9637,0.2
user_259,3,deal_hunter,6,29.0,33.0,1.0,7.3339,11.0,16.0,28.1243,74.5309,0.9002,0.1119
user_259,4,deal_hunter,6,36.0,28.0,0.0,9.8342,17.0,20.0,34.5662,146.5525,0.9742,0.1737
user_259,5,deal_hunter,6,37.0,19.0,0.0,8.5196,18.0,14.0,37.827,149.2142,0.9561,0.2421
user_259,6,deal_hunter,6,37.0,21.0,6.0,8.9611,16.0,12.0,27.0507,147.5947,0.9619,0.0983
user_259,7,deal_hunter,6,41.0,24.0,1.0,10.3096,19.0,24.0,21.0034,122.8114,0.8084,0.1224
user_259,8,deal_hunter,6,29.0,29.0,1.0,9.408,12.0,15.0,42.5044,143.1061,0.9113,0.1725
user_259,9,deal_hunter,6,40.0,33.0,4.0,6.6442,15.0,22.0,35.0873,79.2482,0.7799,0.2455
user_259,10,deal_hunter,6,28.0,24.0,1.0,7.9264,19.0,12.0,34.5691,105.269,0.9369,0.2243
user_260,1,price_sensitive,3,18.0,29.0,3.0,9.9955,10.0,17.0,20.8148,101.4354,0.6248,0.0998
user_260,2,price_sensitive,3,18.0,29.0,1.0,5.1939,7.0,24.0,35.3757,136.3866,0.6016,0.0562
user_260,3,price_sensitive,3,24.0,10.0,3.0,5.8316,9.0,13.0,19.876,176.5687,0.8864,0.1979
user_260,4,price_sensitive,3,28.0,27.0,3.0,9.7421,6.0,17.0,30.3959,100.2314,0.8374,0.1195
user_260,5,price_sensitive,3,20.0,17.0,1.0,3.3512,11.0,12.0,36.3017,125.9549,0.7716,0.1043
user_260,6,price_sensitive,3,15.0,28.0,2.0,7.1315,12.0,21.0,34.5051,146.5771,0.6409,0.1061
user_260,7,price_sensitive,3,23.0,25.0,3.0,8.8534,8.0,22.0,31.3064,126.0565,0.6525,0.0995
user_260,8,price_sensitive,3,27.0,24.0,2.0,4.9453,13.0,18.0,29.6829,144.5652,0.8507,0.1484
user_260,9,price_sensitive,3,25.0,11.0,1.0,3.7962,9.0,13.0,34.0252,77.946,0.8517,0.1503
user_260,10,price_sensitive,3,25.0,25.0,1.0,4.1031,11.0,24.0,33.4481,188.8177,0.6205,0.0517
user_261,1,deal_hunter,6,40.0,16.0,1.0,4.7365,10.0,27.0,30.1037,112.1078,0.9954,0.2183
user_261,2,deal_hunter,6,43.0,29.0,5.0,7.9437,17.0,14.0,41.0752,112.5754,0.8125,0.1284
user_261,3,deal_hunter,6,44.0,18.0,0.0,5.8877,14.0,19.0,31.6168,143.456,0.8171,0.1147
user_261,4,deal_hunter,6,50.0,31.0,9.0,5.979,17.0,17.0,23.9874,47.936,0.9483,0.1522
user_261,5,deal_hunter,6,46.0,29.0,1.0,8.3562,15.0,26.0,20.9051,41.1106,0.7244,0.0898
user_261,6,deal_hunter,6,29.0,21.0,1.0,9.2756,15.0,23.0,36.013,73.4592,0.8554,0.2069
user_261,7,deal_hunter,6,27.0,19.0,0.0,10.0589,14.0,26.0,49.3444,146.4054,0.7019,0.1705
user_261,8,deal_hunter,6,40.0,29.0,8.0,9.8233,13.0,23.0,20.814,141.958,0.8703,0.1963
user_261,9,deal_hunter,6,54.0,26.0,1.0,11.3659,12.0,15.0,38.5571,74.1749,0.7578,0.1485
user_261,10,deal_hunter,6,44.0,32.0,0.0,11.6144,11.0,18.0,34.7803,144.6636,0.8428,0.2268
user_262,1,deal_hunter,6,38.0,24.0,8.0,4.8854,19.0,24.0,28.425,63.0902,0.8843,0.116
user_262,2,deal_hunter,6,52.0,15.0,0.0,6.3365,16.0,20.0,30.3848,81.9733,0.9206,0.1086
user_262,3,deal_hunter,6,27.0,19.0,1.0,6.7418,19.0,18.0,38.7439,117.5327,0.9223,0.1152
user_262,4,deal_hunter,6,42.0,17.0,1.0,4.6303,11.0,21.0,31.6534,42.9356,0.9712,0.0834
user_262,5,deal_hunter,6,41.0,22.0,8.0,7.0643,11.0,18.0,23.4105,137.0459,0.8846,0.2154
user_262,6,deal_hunter,6,36.0,17.0,7.0,7.5074,17.0,21.0,44.6953,50.4081,0.9032,0.1165
user_262,7,deal_hunter,6,33.0,33.0,5.0,4.6079,14.0,22.0,22.9789,132.5397,0.8113,0.1314
user_262,8,deal_hunter,6,35.0,28.0,0.0,4.557,11.0,18.0,32.3789,136.6416,0.8288,0.2256
user_262,9,deal_hunter,6,25.0,15.0,4.0,7.7645,16.0,12.0,22.5057,116.8417,0.7572,0.1338
user_262,10,deal_hunter,6,47.0,20.0,7.0,9.8907,10.0,23.0,48.6478,119.6864,0.9084,0.198
user_263,1,impulse_buyer,0,37.0,6.0,5.0,1.5465,10.0,3.0,10.8215,372.3899,0.3948,0.2547
user_263,2,impulse_buyer,0,27.0,9.0,4.0,1.103,9.0,1.0,13.0154,483.8307,0.5439,0.1274
user_263,3,impulse_buyer,0,25.0,9.0,6.0,1.165,9.0,2.0,6.272,445.8642,0.4217,0.2629
user_263,4,impulse_buyer,0,17.0,13.0,7.0,1.4862,10.0,2.0,12.8502,456.8339,0.7777,0.2967
user_263,5,impulse_buyer,0,23.0,13.0,3.0,2.5222,9.0,1.0,13.4087,115.3705,0.7509,0.2154
user_263,6,impulse_buyer,0,25.0,11.0,4.0,1.4659,10.0,4.0,7.2696,455.7564,0.5253,0.3206
user_263,7,impulse_buyer,0,19.0,5.0,7.0,0.6196,5.0,3.0,12.1632,128.8337,0.3356,0.103
user_263,8,impulse_buyer,0,19.0,8.0,7.0,1.469,11.0,2.0,14.9159,488.3,0.7712,0.296
user_263,9,impulse_buyer,0,33.0,14.0,7.0,1.874,10.0,4.0,5.6871,269.7188,0.3413,0.2287
user_263,10,impulse_buyer,0,31.0,12.0,3.0,2.94,11.0,2.0,5.1043,202.1654,0.4304,0.1173
user_264,1,brand_loyal,5,10.0,11.0,4.0,3.3458,2.0,1.0,8.4565,577.3186,0.099,0.0609
user_264,2,brand_loyal,5,8.0,8.0,2.0,2.118,3.0,3.0,6.395,509.6486,0.1996,0.0377
user_264,3,brand_loyal,5,19.0,8.0,3.0,2.4972,2.0,2.0,11.3814,501.3416,0.1825,0.0468
user_264,4,brand_loyal,5,17.0,5.0,3.0,2.6853,2.0,1.0,9.8557,517.3486,0.1897,0.0528
user_264,5,brand_loyal,5,17.0,10.0,4.0,4.6886,2.0,2.0,14.5484,580.3822,0.1883,0.0703
user_264,6,brand_loyal,5,13.0,8.0,3.0,2.4113,2.0,3.0,10.2811,560.6555,0.1307,0.0373
user_264,7,brand_loyal,5,17.0,5.0,4.0,3.1212,3.0,3.0,5.1389,533.9821,0.089,0.0361
user_264,8,brand_loyal,5,13.0,10.0,3.0,2.9112,3.0,1.0,14.2369,568.6611,0.056,0.0672
user_264,9,brand_loyal,5,17.0,5.0,3.0,4.2785,4.0,3.0,13.2383,506.6217,0.0915,0.0287
user_264,10,brand_loyal,5,9.0,10.0,4.0,4.1119,3.0,2.0,6.3562,579.999,0.2358,0.032
user_265,1,researcher,1,48.0,15.0,2.0,6.8,2.0,10.0,53.9367,114.2811,0.772,0.0422
user_265,2,researcher,1,47.0,21.0,2.0,11.8676,4.0,17.0,28.8597,124.3594,0.6842,0.0431
user_265,3,researcher,1,30.0,17.0,1.0,9.5702,4.0,18.0,44.1704,679.0107,0.6913,0.042
user_265,4,researcher,1,32.0,23.0,1.0,9.964,5.0,12.0,57.0883,512.0103,0.6835,0.0721
user_265,5,researcher,1,31.0,33.0,2.0,7.2778,3.0,9.0,34.8585,414.2382,0.7417,0.0363
user_265,6,researcher,1,35.0,24.0,1.0,9.8513,4.0,13.0,20.3279,729.1708,0.919,0.0969
user_265,7,researcher,1,22.0,20.0,1.0,6.7748,4.0,9.0,52.4292,763.0194,0.5612,0.0598
user_265,8,researcher,1,21.0,17.0,1.0,6.7037,4.0,17.0,43.7576,203.8812,0.6795,0.0924
user_265,9,researcher,1,32.0,27.0,1.0,6.7619,4.0,8.0,33.4769,509.8402,0.642,0.027
user_265,10,researcher,1,24.0,21.0,2.0,10.2376,3.0,15.0,51.6281,108.3285,0.6319,0.0205
user_266,1,window_shopper,4,6.0,15.0,0.0,2.7903,0.0,3.0,8.5345,141.5162,0.4577,0.0268
user_266,2,window_shopper,4,9.0,19.0,0.0,2.9974,1.0,4.0,10.8839,569.5346,0.709,0.0441
user_266,3,window_shopper,4,9.0,11.0,0.0,3.3923,0.0,4.0,6.6721,261.9093,0.6928,0.0151
user_266,4,window_shopper,4,6.0,25.0,0.0,1.7382,1.0,3.0,10.6517,254.3765,0.5693,0.0098
user_266,5,window_shopper,4,7.0,24.0,0.0,1.7342,0.0,1.0,11.4951,550.4494,0.5245,0.0432
user_266,6,window_shopper,4,8.0,20.0,0.0,1.9119,0.0,3.0,11.6565,394.8644,0.7937,0.0023
user_266,7,window_shopper,4,4.0,15.0,0.0,1.777,0.0,2.0,5.0514,439.8002,0.4418,0.0293
user_266,8,window_shopper,4,9.0,15.0,0.0,1.8693,1.0,1.0,10.5661,319.1373,0.5192,0.0274
user_266,9,window_shopper,4,4.0,14.0,0.0,2.2995,0.0,3.0,6.4478,577.2376,0.436,0.0204
user_266,10,window_shopper,4,4.0,26.0,0.0,3.4596,1.0,4.0,9.0466,101.8079,0.4549,0.0175
user_267,1,brand_loyal,5,9.0,6.0,4.0,5.9196,3.0,3.0,9.167,764.0498,0.2361,0.0371
user_267,2,brand_loyal,5,15.0,7.0,3.0,4.2315,2.0,1.0,12.9729,806.8082,0.0619,0.0318
user_267,3,brand_loyal,5,16.0,5.0,2.0,2.7013,3.0,2.0,12.056,765.6736,0.0578,0.0745
user_267,4,brand_loyal,5,8.0,10.0,2.0,4.264,2.0,3.0,6.2416,738.5488,0.074,0.0493
user_267,5,brand_loyal,5,15.0,10.0,3.0,4.3216,4.0,2.0,14.3088,778.9832,0.194,0.0734
user_267,6,brand_loyal,5,14.0,5.0,3.0,5.2323,2.0,1.0,9.0819,791.6395,0.2405,0.0517
